interval_start_h,interval_end_h,f,exchange_reaction,bound_value,flux_at_optimum,is_binding
12,14,1.0,EX_cpd00111_e0,2.7582950038243873e-05,-2.7582950038243873e-05,True
12,14,1.0,EX_cpd00477_e0,6.33923448982714e-06,-6.33923448982714e-06,True
12,14,1.0,EX_cpd00091_e0,1.9272956157258874e-06,-1.9272956157258874e-06,True
12,14,2.0,EX_cpd02711_e0,3.8062799039314656e-05,-3.8062799039314656e-05,True
12,14,2.0,EX_cpd00169_e0,4.314587148845041e-05,-4.314587148845041e-05,True
12,14,2.0,EX_cpd00024_e0,3.7381161584824825e-05,-3.7381161584824825e-05,True
12,14,2.0,EX_cpd00018_e0,3.826141667431543e-05,-3.826141667431543e-05,True
12,14,2.0,EX_cpd00395_e0,1.1954657243383871e-06,-1.1954657243383871e-06,True
12,14,2.0,EX_cpd01311_e0,0.00010770647783897056,-0.0,False
12,14,2.0,EX_cpd00111_e0,5.5165900076487746e-05,-5.5165900076487746e-05,True
12,14,2.0,EX_cpd00477_e0,1.267846897965428e-05,-1.267846897965428e-05,True
12,14,2.0,EX_cpd00091_e0,3.854591231451775e-06,-3.854591231451775e-06,True
12,14,5.0,EX_cpd02711_e0,9.515699759828663e-05,-9.515699759828663e-05,True
12,14,5.0,EX_cpd00169_e0,0.00010786467872112602,-0.00010786467872112602,True
12,14,5.0,EX_cpd00024_e0,9.345290396206206e-05,-9.345290396206206e-05,True
12,14,5.0,EX_cpd00018_e0,9.565354168578859e-05,-9.565354168578859e-05,True
12,14,5.0,EX_cpd00395_e0,2.988664310845968e-06,-2.988664310845968e-06,True
12,14,5.0,EX_cpd01311_e0,0.0002692661945974264,-0.0,False
12,14,5.0,EX_cpd00111_e0,0.0001379147501912194,-0.0001379147501912194,True
12,14,5.0,EX_cpd00477_e0,3.169617244913569e-05,-3.169617244913569e-05,True
12,14,5.0,EX_cpd00091_e0,9.636478078629436e-06,-9.636478078629436e-06,True
12,14,10.0,EX_cpd02711_e0,0.00019031399519657327,-0.00019031399519657327,True
12,14,10.0,EX_cpd00169_e0,0.00021572935744225205,-0.00021572935744225205,True
12,14,10.0,EX_cpd00024_e0,0.00018690580792412413,-0.00018690580792412413,True
12,14,10.0,EX_cpd00018_e0,0.00019130708337157718,-0.00019130708337157718,True
12,14,10.0,EX_cpd00395_e0,5.977328621691936e-06,-5.977328621691936e-06,True
12,14,10.0,EX_cpd01311_e0,0.0005385323891948528,-0.0,False
12,14,10.0,EX_cpd00111_e0,0.0002758295003824388,-0.0002758295003824388,True
12,14,10.0,EX_cpd00477_e0,6.339234489827138e-05,-6.339234489827138e-05,True
12,14,10.0,EX_cpd00091_e0,1.9272956157258873e-05,-1.9272956157258873e-05,True
14,16,0.1,EX_cpd00024_e0,1.570328796911584e-06,-1.570328796911584e-06,True
14,16,0.1,EX_cpd00395_e0,9.237101730270243e-07,-9.237101730270243e-07,True
14,16,0.1,EX_cpd01311_e0,1.0297068192991355e-06,-7.493419253159698e-25,False
14,16,0.1,EX_cpd00111_e0,4.2561721928991745e-06,-4.2561721928991745e-06,True
14,16,0.5,EX_cpd00024_e0,7.85164398455792e-06,-7.85164398455792e-06,True
14,16,0.5,EX_cpd00395_e0,4.6185508651351205e-06,-4.6185508651351205e-06,True
14,16,0.5,EX_cpd01311_e0,5.148534096495678e-06,-0.0,False
14,16,0.5,EX_cpd00111_e0,2.128086096449587e-05,-2.128086096449587e-05,True
14,16,1.0,EX_cpd00024_e0,1.570328796911584e-05,-1.570328796911584e-05,True
14,16,1.0,EX_cpd00395_e0,9.237101730270241e-06,-9.237101730270241e-06,True
14,16,1.0,EX_cpd01311_e0,1.0297068192991355e-05,-0.0,False
14,16,1.0,EX_cpd00111_e0,4.256172192899174e-05,-4.256172192899174e-05,True
14,16,2.0,EX_cpd00024_e0,3.140657593823168e-05,-3.140657593823168e-05,True
14,16,2.0,EX_cpd00395_e0,1.8474203460540482e-05,-1.8474203460540482e-05,True
14,16,2.0,EX_cpd01311_e0,2.059413638598271e-05,-0.0,False
14,16,2.0,EX_cpd00111_e0,8.512344385798348e-05,-8.512344385798348e-05,True
14,16,5.0,EX_cpd00024_e0,7.85164398455792e-05,-7.85164398455792e-05,True
14,16,5.0,EX_cpd00395_e0,4.61855086513512e-05,-4.61855086513512e-05,True
14,16,5.0,EX_cpd01311_e0,5.148534096495679e-05,-0.0,False
14,16,5.0,EX_cpd00111_e0,0.00021280860964495871,-0.00021280860964495871,True
14,16,10.0,EX_cpd00024_e0,0.0001570328796911584,-0.0001570328796911584,True
14,16,10.0,EX_cpd00395_e0,9.23710173027024e-05,-9.23710173027024e-05,True
14,16,10.0,EX_cpd01311_e0,0.00010297068192991358,-0.0,False
14,16,10.0,EX_cpd00111_e0,0.00042561721928991743,-0.00042561721928991743,True
16,18,0.1,EX_cpd00024_e0,4.557855262027447e-07,-4.557855262027447e-07,True
16,18,0.1,EX_cpd00395_e0,5.092641786941579e-07,-5.092641786941579e-07,True
16,18,0.1,EX_cpd01311_e0,4.652837919075792e-07,-0.0,False
16,18,0.1,EX_cpd00080_e0,3.984626265034357e-07,-3.984626265034357e-07,True
16,18,0.5,EX_cpd00024_e0,2.2789276310137235e-06,-2.2789276310137235e-06,True
16,18,0.5,EX_cpd00395_e0,2.5463208934707893e-06,-2.5463208934707893e-06,True
16,18,0.5,EX_cpd01311_e0,2.3264189595378966e-06,-0.0,False
16,18,0.5,EX_cpd00080_e0,1.9923131325171786e-06,-1.9923131325171786e-06,True
16,18,1.0,EX_cpd00024_e0,4.557855262027447e-06,-4.557855262027447e-06,True
16,18,1.0,EX_cpd00395_e0,5.092641786941579e-06,-5.092641786941579e-06,True
16,18,1.0,EX_cpd01311_e0,4.652837919075793e-06,-0.0,False
16,18,1.0,EX_cpd00080_e0,3.984626265034357e-06,-3.984626265034357e-06,True
16,18,2.0,EX_cpd00024_e0,9.115710524054894e-06,-9.115710524054894e-06,True
16,18,2.0,EX_cpd00395_e0,1.0185283573883157e-05,-1.0185283573883157e-05,True
16,18,2.0,EX_cpd01311_e0,9.305675838151586e-06,-0.0,False
16,18,2.0,EX_cpd00080_e0,7.969252530068714e-06,-7.969252530068714e-06,True
16,18,5.0,EX_cpd00024_e0,2.2789276310137234e-05,-2.2789276310137234e-05,True
16,18,5.0,EX_cpd00395_e0,2.5463208934707893e-05,-2.5463208934707893e-05,True
16,18,5.0,EX_cpd01311_e0,2.326418959537896e-05,-0.0,False
16,18,5.0,EX_cpd00080_e0,1.992313132517179e-05,-1.992313132517179e-05,True
16,18,10.0,EX_cpd00024_e0,4.557855262027447e-05,-4.557855262027447e-05,True
16,18,10.0,EX_cpd00395_e0,5.092641786941579e-05,-5.092641786941579e-05,True
16,18,10.0,EX_cpd01311_e0,4.652837919075792e-05,-0.0,False
16,18,10.0,EX_cpd00080_e0,3.984626265034358e-05,-3.984626265034358e-05,True
18,20,0.1,EX_cpd00024_e0,1.4859129665653528e-06,-1.4859129665653528e-06,True
18,20,0.1,EX_cpd00395_e0,1.1110903894630208e-06,-1.1110903894630208e-06,True
18,20,0.1,EX_cpd00111_e0,3.92077611793313e-06,-3.92077611793313e-06,True
18,20,0.1,EX_cpd00080_e0,2.178159779736577e-06,-2.178159779736577e-06,True
18,20,0.1,EX_cpd00477_e0,2.8812635055723933e-08,-2.8812635055723933e-08,True
18,20,0.5,EX_cpd00024_e0,7.429564832826765e-06,-7.429564832826765e-06,True
18,20,0.5,EX_cpd00395_e0,5.555451947315104e-06,-5.555451947315104e-06,True
18,20,0.5,EX_cpd00111_e0,1.960388058966565e-05,-1.960388058966565e-05,True
18,20,0.5,EX_cpd00080_e0,1.0890798898682884e-05,-1.0890798898682884e-05,True
18,20,0.5,EX_cpd00477_e0,1.4406317527861964e-07,-1.4406317527861964e-07,True
18,20,1.0,EX_cpd00024_e0,1.485912966565353e-05,-1.485912966565353e-05,True
18,20,1.0,EX_cpd00395_e0,1.1110903894630207e-05,-1.1110903894630207e-05,True
18,20,1.0,EX_cpd00111_e0,3.92077611793313e-05,-3.92077611793313e-05,True
18,20,1.0,EX_cpd00080_e0,2.1781597797365768e-05,-2.1781597797365768e-05,True
18,20,1.0,EX_cpd00477_e0,2.881263505572393e-07,-2.881263505572393e-07,True
18,20,2.0,EX_cpd00024_e0,2.971825933130706e-05,-2.971825933130706e-05,True
18,20,2.0,EX_cpd00395_e0,2.2221807789260415e-05,-2.2221807789260415e-05,True
18,20,2.0,EX_cpd00111_e0,7.84155223586626e-05,-7.84155223586626e-05,True
18,20,2.0,EX_cpd00080_e0,4.3563195594731536e-05,-4.3563195594731536e-05,True
18,20,2.0,EX_cpd00477_e0,5.762527011144786e-07,-5.762527011144786e-07,True
18,20,5.0,EX_cpd00024_e0,7.429564832826764e-05,-7.429564832826764e-05,True
18,20,5.0,EX_cpd00395_e0,5.5554519473151036e-05,-5.5554519473151036e-05,True
18,20,5.0,EX_cpd00111_e0,0.00019603880589665653,-0.00019603880589665653,True
18,20,5.0,EX_cpd00080_e0,0.00010890798898682884,-0.00010890798898682884,True
18,20,5.0,EX_cpd00477_e0,1.4406317527861965e-06,-1.4406317527861965e-06,True
18,20,10.0,EX_cpd00024_e0,0.00014859129665653528,-0.00014859129665653528,True
18,20,10.0,EX_cpd00395_e0,0.00011110903894630207,-0.00011110903894630207,True
18,20,10.0,EX_cpd00111_e0,0.00039207761179331307,-0.00039207761179331307,True
18,20,10.0,EX_cpd00080_e0,0.00021781597797365768,-0.00021781597797365768,True
18,20,10.0,EX_cpd00477_e0,2.881263505572393e-06,-2.881263505572393e-06,True
20,22,0.1,EX_cpd02711_e0,1.4731611554228845e-06,-1.4731611554228845e-06,True
20,22,0.1,EX_cpd00169_e0,2.0821483709452742e-06,-2.0821483709452742e-06,True
20,22,0.1,EX_cpd00024_e0,8.50982089552206e-08,-8.50982089552206e-08,True
20,22,0.1,EX_cpd00018_e0,2.8675323960199007e-07,-2.8675323960199007e-07,True
20,22,0.1,EX_cpd00395_e0,1.1650228545273633e-06,-1.1650228545273633e-06,True
20,22,0.1,EX_cpd00023_e0,0.00014517785426865668,-0.00014517785426865668,True
20,22,0.1,EX_cpd00111_e0,2.1984285514427872e-06,-2.1984285514427872e-06,True
20,22,0.1,EX_cpd00080_e0,3.0563697174129285e-07,-3.0563697174129285e-07,True
20,22,0.1,EX_cpd00477_e0,5.9074093333333395e-08,-5.9074093333333395e-08,True
20,22,0.1,EX_cpd00061_e0,9.557680813930355e-07,-9.557680813930355e-07,True
20,22,0.1,EX_cpd00091_e0,3.775063980099591e-08,-3.775063980099591e-08,True
20,22,0.5,EX_cpd02711_e0,7.365805777114423e-06,-7.365805777114423e-06,True
20,22,0.5,EX_cpd00169_e0,1.041074185472637e-05,-1.041074185472637e-05,True
20,22,0.5,EX_cpd00024_e0,4.25491044776103e-07,-4.25491044776103e-07,True
20,22,0.5,EX_cpd00018_e0,1.4337661980099502e-06,-1.4337661980099502e-06,True
20,22,0.5,EX_cpd00395_e0,5.825114272636816e-06,-5.825114272636816e-06,True
20,22,0.5,EX_cpd00023_e0,0.0007258892713432833,-0.0007258892713432833,True
20,22,0.5,EX_cpd00111_e0,1.0992142757213935e-05,-1.0992142757213935e-05,True
20,22,0.5,EX_cpd00080_e0,1.5281848587064644e-06,-1.5281848587064644e-06,True
20,22,0.5,EX_cpd00477_e0,2.9537046666666694e-07,-2.9537046666666694e-07,True
20,22,0.5,EX_cpd00061_e0,4.778840406965177e-06,-4.778840406965177e-06,True
20,22,0.5,EX_cpd00091_e0,1.8875319900497958e-07,-1.8875319900497958e-07,True
20,22,1.0,EX_cpd02711_e0,1.4731611554228846e-05,-1.4731611554228846e-05,True
20,22,1.0,EX_cpd00169_e0,2.082148370945274e-05,-2.082148370945274e-05,True
20,22,1.0,EX_cpd00024_e0,8.50982089552206e-07,-8.50982089552206e-07,True
20,22,1.0,EX_cpd00018_e0,2.8675323960199005e-06,-2.8675323960199005e-06,True
20,22,1.0,EX_cpd00395_e0,1.1650228545273632e-05,-1.1650228545273632e-05,True
20,22,1.0,EX_cpd00023_e0,0.0014517785426865666,-0.0014517785426865666,True
20,22,1.0,EX_cpd00111_e0,2.198428551442787e-05,-2.198428551442787e-05,True
20,22,1.0,EX_cpd00080_e0,3.056369717412929e-06,-3.056369717412929e-06,True
20,22,1.0,EX_cpd00477_e0,5.907409333333339e-07,-5.907409333333339e-07,True
20,22,1.0,EX_cpd00061_e0,9.557680813930354e-06,-9.557680813930354e-06,True
20,22,1.0,EX_cpd00091_e0,3.7750639800995916e-07,-3.7750639800995916e-07,True
20,22,2.0,EX_cpd02711_e0,2.9463223108457692e-05,-2.9463223108457692e-05,True
20,22,2.0,EX_cpd00169_e0,4.164296741890548e-05,-4.164296741890548e-05,True
20,22,2.0,EX_cpd00024_e0,1.701964179104412e-06,-1.701964179104412e-06,True
20,22,2.0,EX_cpd00018_e0,5.735064792039801e-06,-5.735064792039801e-06,True
20,22,2.0,EX_cpd00395_e0,2.3300457090547264e-05,-2.3300457090547264e-05,True
20,22,2.0,EX_cpd00023_e0,0.0029035570853731332,-0.0029035570853731332,True
20,22,2.0,EX_cpd00111_e0,4.396857102885574e-05,-4.396857102885574e-05,True
20,22,2.0,EX_cpd00080_e0,6.112739434825858e-06,-6.112739434825858e-06,True
20,22,2.0,EX_cpd00477_e0,1.1814818666666678e-06,-1.1814818666666678e-06,True
20,22,2.0,EX_cpd00061_e0,1.911536162786071e-05,-1.911536162786071e-05,True
20,22,2.0,EX_cpd00091_e0,7.550127960199183e-07,-7.550127960199183e-07,True
20,22,5.0,EX_cpd02711_e0,7.365805777114422e-05,-7.365805777114422e-05,True
20,22,5.0,EX_cpd00169_e0,0.00010410741854726371,-0.00010410741854726371,True
20,22,5.0,EX_cpd00024_e0,4.2549104477610295e-06,-4.2549104477610295e-06,True
20,22,5.0,EX_cpd00018_e0,1.4337661980099502e-05,-1.4337661980099502e-05,True
20,22,5.0,EX_cpd00395_e0,5.825114272636816e-05,-5.825114272636816e-05,True
20,22,5.0,EX_cpd00023_e0,0.007258892713432833,-0.007258892713432833,True
20,22,5.0,EX_cpd00111_e0,0.00010992142757213935,-0.00010992142757213935,True
20,22,5.0,EX_cpd00080_e0,1.528184858706464e-05,-1.528184858706464e-05,True
20,22,5.0,EX_cpd00477_e0,2.9537046666666695e-06,-2.9537046666666695e-06,True
20,22,5.0,EX_cpd00061_e0,4.778840406965178e-05,-4.778840406965178e-05,True
20,22,5.0,EX_cpd00091_e0,1.8875319900497953e-06,-1.8875319900497953e-06,True
20,22,10.0,EX_cpd02711_e0,0.00014731611554228845,-0.00014731611554228845,True
20,22,10.0,EX_cpd00169_e0,0.00020821483709452743,-0.00020821483709452743,True
20,22,10.0,EX_cpd00024_e0,8.509820895522059e-06,-8.509820895522059e-06,True
20,22,10.0,EX_cpd00018_e0,2.8675323960199005e-05,-2.8675323960199005e-05,True
20,22,10.0,EX_cpd00395_e0,0.00011650228545273632,-0.00011650228545273632,True
20,22,10.0,EX_cpd00023_e0,0.014517785426865666,-0.014517785426865666,True
20,22,10.0,EX_cpd00111_e0,0.0002198428551442787,-0.0002198428551442787,True
20,22,10.0,EX_cpd00080_e0,3.056369717412928e-05,-3.056369717412928e-05,True
20,22,10.0,EX_cpd00477_e0,5.907409333333339e-06,-5.907409333333339e-06,True
20,22,10.0,EX_cpd00061_e0,9.557680813930356e-05,-9.557680813930356e-05,True
20,22,10.0,EX_cpd00091_e0,3.7750639800995906e-06,-3.7750639800995906e-06,True
22,24,0.1,EX_cpd02711_e0,2.4173490516460298e-06,-2.4173490516460298e-06,True
22,24,0.1,EX_cpd00169_e0,6.225544586731109e-07,-6.225544586731109e-07,True
22,24,0.1,EX_cpd00024_e0,3.2302926024363226e-06,-3.2302926024363226e-06,True
22,24,0.1,EX_cpd00018_e0,4.259117140843654e-07,-4.259117140843654e-07,True
22,24,0.1,EX_cpd00395_e0,3.0473373522601327e-07,-3.0473373522601327e-07,True
22,24,0.1,EX_cpd00111_e0,8.069066891573544e-06,-8.069066891573544e-06,True
22,24,0.1,EX_cpd00477_e0,2.750410649350658e-07,-2.750410649350658e-07,True
22,24,0.1,EX_cpd00061_e0,4.6267315211919903e-07,-4.6267315211919903e-07,True
22,24,0.1,EX_cpd00091_e0,3.248888933856842e-07,-3.248888933856842e-07,True
22,24,0.5,EX_cpd02711_e0,1.2086745258230146e-05,-1.2086745258230146e-05,True
22,24,0.5,EX_cpd00169_e0,3.112772293365554e-06,-3.112772293365554e-06,True
22,24,0.5,EX_cpd00024_e0,1.6151463012181613e-05,-1.6151463012181613e-05,True
22,24,0.5,EX_cpd00018_e0,2.129558570421827e-06,-2.129558570421827e-06,True
22,24,0.5,EX_cpd00395_e0,1.5236686761300664e-06,-1.5236686761300664e-06,True
22,24,0.5,EX_cpd00111_e0,4.034533445786771e-05,-4.034533445786771e-05,True
22,24,0.5,EX_cpd00477_e0,1.3752053246753288e-06,-1.3752053246753288e-06,True
22,24,0.5,EX_cpd00061_e0,2.3133657605959953e-06,-2.3133657605959953e-06,True
22,24,0.5,EX_cpd00091_e0,1.624444466928421e-06,-1.624444466928421e-06,True
22,24,1.0,EX_cpd02711_e0,2.4173490516460292e-05,-2.4173490516460292e-05,True
22,24,1.0,EX_cpd00169_e0,6.225544586731108e-06,-6.225544586731108e-06,True
22,24,1.0,EX_cpd00024_e0,3.2302926024363225e-05,-3.2302926024363225e-05,True
22,24,1.0,EX_cpd00018_e0,4.259117140843654e-06,-4.259117140843654e-06,True
22,24,1.0,EX_cpd00395_e0,3.0473373522601327e-06,-3.0473373522601327e-06,True
22,24,1.0,EX_cpd00111_e0,8.069066891573543e-05,-8.069066891573543e-05,True
22,24,1.0,EX_cpd00477_e0,2.7504106493506576e-06,-2.7504106493506576e-06,True
22,24,1.0,EX_cpd00061_e0,4.626731521191991e-06,-4.626731521191991e-06,True
22,24,1.0,EX_cpd00091_e0,3.248888933856842e-06,-3.248888933856842e-06,True
22,24,2.0,EX_cpd02711_e0,4.8346981032920584e-05,-4.8346981032920584e-05,True
22,24,2.0,EX_cpd00169_e0,1.2451089173462215e-05,-1.2451089173462215e-05,True
22,24,2.0,EX_cpd00024_e0,6.460585204872645e-05,-6.460585204872645e-05,True
22,24,2.0,EX_cpd00018_e0,8.518234281687307e-06,-8.518234281687307e-06,True
22,24,2.0,EX_cpd00395_e0,6.094674704520265e-06,-6.094674704520265e-06,True
22,24,2.0,EX_cpd00111_e0,0.00016138133783147085,-0.00016138133783147085,True
22,24,2.0,EX_cpd00477_e0,5.500821298701315e-06,-5.500821298701315e-06,True
22,24,2.0,EX_cpd00061_e0,9.253463042383981e-06,-9.253463042383981e-06,True
22,24,2.0,EX_cpd00091_e0,6.497777867713684e-06,-6.497777867713684e-06,True
22,24,5.0,EX_cpd02711_e0,0.00012086745258230146,-0.00012086745258230146,True
22,24,5.0,EX_cpd00169_e0,3.1127722933655534e-05,-3.1127722933655534e-05,True
22,24,5.0,EX_cpd00024_e0,0.00016151463012181613,-0.00016151463012181613,True
22,24,5.0,EX_cpd00018_e0,2.1295585704218265e-05,-2.1295585704218265e-05,True
22,24,5.0,EX_cpd00395_e0,1.5236686761300663e-05,-1.5236686761300663e-05,True
22,24,5.0,EX_cpd00111_e0,0.00040345334457867713,-0.00040345334457867713,True
22,24,5.0,EX_cpd00477_e0,1.375205324675329e-05,-1.375205324675329e-05,True
22,24,5.0,EX_cpd00061_e0,2.313365760595995e-05,-2.313365760595995e-05,True
22,24,5.0,EX_cpd00091_e0,1.6244444669284212e-05,-1.6244444669284212e-05,True
22,24,10.0,EX_cpd02711_e0,0.00024173490516460293,-0.00024173490516460293,True
22,24,10.0,EX_cpd00169_e0,6.225544586731107e-05,-6.225544586731107e-05,True
22,24,10.0,EX_cpd00024_e0,0.00032302926024363227,-0.00032302926024363227,True
22,24,10.0,EX_cpd00018_e0,4.259117140843653e-05,-4.259117140843653e-05,True
22,24,10.0,EX_cpd00395_e0,3.0473373522601325e-05,-3.0473373522601325e-05,True
22,24,10.0,EX_cpd00111_e0,0.0008069066891573543,-0.0008069066891573543,True
22,24,10.0,EX_cpd00477_e0,2.750410649350658e-05,-2.750410649350658e-05,True
22,24,10.0,EX_cpd00061_e0,4.62673152119199e-05,-4.62673152119199e-05,True
22,24,10.0,EX_cpd00091_e0,3.2488889338568423e-05,-3.2488889338568423e-05,True
24,26,0.1,EX_cpd00169_e0,1.227083972011305e-07,-1.227083972011305e-07,True
24,26,0.1,EX_cpd00024_e0,4.260470944370014e-06,-4.260470944370014e-06,True
24,26,0.1,EX_cpd00018_e0,8.915933315468203e-07,-8.915933315468203e-07,True
24,26,0.1,EX_cpd00395_e0,2.929256427968837e-07,-2.929256427968837e-07,True
24,26,0.1,EX_cpd01311_e0,4.022479058155631e-06,-0.0,False
24,26,0.1,EX_cpd00023_e0,8.66372536152052e-05,-8.66372536152052e-05,True
24,26,0.1,EX_cpd00111_e0,3.378793115378887e-06,-3.378793115378887e-06,True
24,26,0.1,EX_cpd00080_e0,4.1038129025854677e-07,-4.1038129025854677e-07,True
24,26,0.1,EX_cpd00477_e0,4.1842599732023166e-07,-4.1842599732023166e-07,True
24,26,0.1,EX_cpd00061_e0,2.738435920797978e-07,-2.738435920797978e-07,True
24,26,0.1,EX_cpd00091_e0,7.183886723239529e-07,-7.183886723239529e-07,True
24,26,0.5,EX_cpd00169_e0,6.135419860056523e-07,-6.135419860056523e-07,True
24,26,0.5,EX_cpd00024_e0,2.1302354721850072e-05,-2.1302354721850072e-05,True
24,26,0.5,EX_cpd00018_e0,4.4579666577341014e-06,-4.4579666577341014e-06,True
24,26,0.5,EX_cpd00395_e0,1.4646282139844186e-06,-1.4646282139844186e-06,True
24,26,0.5,EX_cpd01311_e0,2.0112395290778158e-05,-0.0,False
24,26,0.5,EX_cpd00023_e0,0.000433186268076026,-0.000433186268076026,True
24,26,0.5,EX_cpd00111_e0,1.6893965576894437e-05,-1.6893965576894437e-05,True
24,26,0.5,EX_cpd00080_e0,2.0519064512927337e-06,-2.0519064512927337e-06,True
24,26,0.5,EX_cpd00477_e0,2.092129986601158e-06,-2.092129986601158e-06,True
24,26,0.5,EX_cpd00061_e0,1.3692179603989886e-06,-1.3692179603989886e-06,True
24,26,0.5,EX_cpd00091_e0,3.5919433616197646e-06,-3.5919433616197646e-06,True
24,26,2.0,EX_cpd00169_e0,2.4541679440226093e-06,-2.4541679440226093e-06,True
24,26,2.0,EX_cpd00024_e0,8.520941888740029e-05,-8.520941888740029e-05,True
24,26,2.0,EX_cpd00018_e0,1.7831866630936406e-05,-1.7831866630936406e-05,True
24,26,2.0,EX_cpd00395_e0,5.858512855937674e-06,-5.858512855937674e-06,True
24,26,2.0,EX_cpd01311_e0,8.044958116311263e-05,-0.0,False
24,26,2.0,EX_cpd00023_e0,0.001732745072304104,-0.001732745072304104,True
24,26,2.0,EX_cpd00111_e0,6.757586230757775e-05,-6.757586230757775e-05,True
24,26,2.0,EX_cpd00080_e0,8.207625805170935e-06,-8.207625805170935e-06,True
24,26,2.0,EX_cpd00477_e0,8.368519946404632e-06,-8.368519946404632e-06,True
24,26,2.0,EX_cpd00061_e0,5.4768718415959544e-06,-5.4768718415959544e-06,True
24,26,2.0,EX_cpd00091_e0,1.4367773446479058e-05,-1.4367773446479058e-05,True
24,26,5.0,EX_cpd00169_e0,6.1354198600565236e-06,-6.1354198600565236e-06,True
24,26,5.0,EX_cpd00024_e0,0.0002130235472185007,-0.0002130235472185007,True
24,26,5.0,EX_cpd00018_e0,4.4579666577341014e-05,-4.4579666577341014e-05,True
24,26,5.0,EX_cpd00395_e0,1.4646282139844187e-05,-1.4646282139844187e-05,True
24,26,5.0,EX_cpd01311_e0,0.00020112395290778156,-0.0,False
24,26,5.0,EX_cpd00023_e0,0.0043318626807602595,-0.0043318626807602595,True
24,26,5.0,EX_cpd00111_e0,0.00016893965576894433,-0.00016893965576894433,True
24,26,5.0,EX_cpd00080_e0,2.0519064512927337e-05,-2.0519064512927337e-05,True
24,26,5.0,EX_cpd00477_e0,2.092129986601158e-05,-2.092129986601158e-05,True
24,26,5.0,EX_cpd00061_e0,1.3692179603989886e-05,-1.3692179603989886e-05,True
24,26,5.0,EX_cpd00091_e0,3.591943361619765e-05,-3.591943361619765e-05,True
24,26,10.0,EX_cpd00169_e0,1.2270839720113047e-05,-1.2270839720113047e-05,True
24,26,10.0,EX_cpd00024_e0,0.0004260470944370014,-0.0004260470944370014,True
24,26,10.0,EX_cpd00018_e0,8.915933315468203e-05,-8.915933315468203e-05,True
24,26,10.0,EX_cpd00395_e0,2.9292564279688375e-05,-2.9292564279688375e-05,True
24,26,10.0,EX_cpd01311_e0,0.00040224790581556313,-0.0,False
24,26,10.0,EX_cpd00023_e0,0.008663725361520519,-0.008663725361520519,True
24,26,10.0,EX_cpd00111_e0,0.00033787931153788866,-0.00033787931153788866,True
24,26,10.0,EX_cpd00080_e0,4.103812902585467e-05,-4.103812902585467e-05,True
24,26,10.0,EX_cpd00477_e0,4.184259973202316e-05,-4.184259973202316e-05,True
24,26,10.0,EX_cpd00061_e0,2.738435920797977e-05,-2.738435920797977e-05,True
24,26,10.0,EX_cpd00091_e0,7.18388672323953e-05,-7.18388672323953e-05,True
26,28,0.1,EX_cpd02711_e0,9.701068794708219e-07,-9.701068794708219e-07,True
26,28,0.1,EX_cpd00024_e0,3.4822799206236743e-06,-3.4822799206236743e-06,True
26,28,0.1,EX_cpd00018_e0,1.648182575194897e-06,-1.648182575194897e-06,True
26,28,0.1,EX_cpd01311_e0,5.253161666018981e-06,-1.4541972236565165e-24,False
26,28,0.1,EX_cpd00111_e0,8.249873443137251e-06,-8.249873443137251e-06,True
26,28,0.1,EX_cpd00080_e0,4.7658639829908275e-08,-4.7658639829908275e-08,True
26,28,0.1,EX_cpd00477_e0,4.6227086000472514e-07,-4.6227086000472514e-07,True
26,28,0.1,EX_cpd00091_e0,6.934477142452164e-07,-6.934477142452164e-07,True
26,28,0.5,EX_cpd02711_e0,4.85053439735411e-06,-4.85053439735411e-06,True
26,28,0.5,EX_cpd00024_e0,1.741139960311837e-05,-1.741139960311837e-05,True
26,28,0.5,EX_cpd00018_e0,8.240912875974485e-06,-8.240912875974485e-06,True
26,28,0.5,EX_cpd01311_e0,2.6265808330094903e-05,0.0,False
26,28,0.5,EX_cpd00111_e0,4.1249367215686255e-05,-4.1249367215686255e-05,True
26,28,0.5,EX_cpd00080_e0,2.3829319914954137e-07,-2.3829319914954137e-07,True
26,28,0.5,EX_cpd00477_e0,2.3113543000236257e-06,-2.3113543000236257e-06,True
26,28,0.5,EX_cpd00091_e0,3.467238571226082e-06,-3.467238571226082e-06,True
26,28,1.0,EX_cpd02711_e0,9.70106879470822e-06,-9.70106879470822e-06,True
26,28,1.0,EX_cpd00024_e0,3.482279920623674e-05,-3.482279920623674e-05,True
26,28,1.0,EX_cpd00018_e0,1.648182575194897e-05,-1.648182575194897e-05,True
26,28,1.0,EX_cpd01311_e0,5.2531616660189806e-05,0.0,False
26,28,1.0,EX_cpd00111_e0,8.249873443137251e-05,-8.249873443137251e-05,True
26,28,1.0,EX_cpd00080_e0,4.7658639829908275e-07,-4.7658639829908275e-07,True
26,28,1.0,EX_cpd00477_e0,4.622708600047251e-06,-4.622708600047251e-06,True
26,28,1.0,EX_cpd00091_e0,6.934477142452164e-06,-6.934477142452164e-06,True
26,28,2.0,EX_cpd02711_e0,1.940213758941644e-05,-1.940213758941644e-05,True
26,28,2.0,EX_cpd00024_e0,6.964559841247348e-05,-6.964559841247348e-05,True
26,28,2.0,EX_cpd00018_e0,3.296365150389794e-05,-3.296365150389794e-05,True
26,28,2.0,EX_cpd01311_e0,0.00010506323332037961,-0.0,False
