MTI1002_anvio_prot_seq_19	iAM_Pb448.PBANKA_080930	37.7	162	93	3	4	159	60	219	4.06e-27	101
MTI1002_anvio_prot_seq_25	iSF_1195.SF2489	76.5	293	68	1	18	310	7	298	9.93e-176	487
MTI1002_anvio_prot_seq_25	iSSON_1240.SSON_2525	76.5	293	68	1	18	310	7	298	2.84e-175	486
MTI1002_anvio_prot_seq_25	iML1515.b2436	76.1	293	69	1	18	310	7	298	1.16e-174	484
MTI1002_anvio_prot_seq_25	iSDY_1059.SDY_2634	76.1	293	69	1	18	310	7	298	1.64e-174	484
MTI1002_anvio_prot_seq_25	iSbBS512_1146.SbBS512_E2808	76.1	293	69	1	18	310	7	298	3.31e-174	483
MTI1002_anvio_prot_seq_25	iYL1228.KPN_02779	74.1	293	75	1	18	310	7	298	2.12e-170	474
MTI1002_anvio_prot_seq_25	STM_v1_0.STM2451	74.7	292	73	1	19	310	8	298	8.62e-170	472
MTI1002_anvio_prot_seq_25	iPC815.YPO3032	70.9	296	85	1	16	310	6	301	8.33e-161	450
MTI1002_anvio_prot_seq_25	iJN1463.PP_0073	68.5	295	92	1	17	310	6	300	5.50e-160	447
MTI1002_anvio_prot_seq_28	iJN1463.PP_0074	45.9	259	129	4	1	254	22	274	3.80e-58	186
MTI1002_anvio_prot_seq_29	iJN1463.PP_3285	33.3	162	95	2	10	168	8	159	3.80e-26	98.6
MTI1002_anvio_prot_seq_30	iNF517.LLMG_RS08070	22.7	207	131	6	135	315	163	366	1.29e-04	43.1
MTI1002_anvio_prot_seq_44	iYL1228.KPN_03979	55.7	409	174	2	1	408	2	404	8.71e-147	422
MTI1002_anvio_prot_seq_44	iPC815.YPO0048	55.4	408	174	2	3	409	4	404	3.40e-146	421
MTI1002_anvio_prot_seq_44	iCN718.ABAYE_RS03170	54.9	408	172	4	3	401	8	412	3.02e-145	419
MTI1002_anvio_prot_seq_44	iML1515.b3639	55.3	412	173	3	1	408	1	405	9.66e-144	414
MTI1002_anvio_prot_seq_44	STM_v1_0.STM3730	55.8	412	171	4	1	408	2	406	1.42e-143	414
MTI1002_anvio_prot_seq_44	iSSON_1240.SSON_3767	55.3	412	173	3	1	408	25	429	3.08e-143	414
MTI1002_anvio_prot_seq_44	iSDY_1059.SDY_4069	55.1	412	174	3	1	408	25	429	6.18e-143	413
MTI1002_anvio_prot_seq_44	iJN1463.PP_5285	56.1	401	163	4	6	402	7	398	4.99e-143	412
MTI1002_anvio_prot_seq_44	iSF_1195.SF3678	55.1	412	174	3	1	408	25	429	1.76e-142	412
MTI1002_anvio_prot_seq_44	iSbBS512_1146.SbBS512_E4064	54.9	412	175	3	1	408	1	405	1.03e-140	407
MTI1002_anvio_prot_seq_54	iJN1463.PP_5123	66.2	157	53	0	4	160	3	159	4.23e-72	213
MTI1002_anvio_prot_seq_54	iPC815.YPO0053	66.7	159	53	0	1	159	1	159	1.08e-69	207
MTI1002_anvio_prot_seq_54	STM_v1_0.STM3725	65.2	158	55	0	1	158	1	158	8.83e-69	205
MTI1002_anvio_prot_seq_54	iML1515.b3634	64.8	159	56	0	1	159	1	159	1.25e-68	204
MTI1002_anvio_prot_seq_54	iSbBS512_1146.SbBS512_E4059	64.8	159	56	0	1	159	1	159	1.25e-68	204
MTI1002_anvio_prot_seq_54	iSF_1195.SF3673	64.8	159	56	0	1	159	1	159	1.25e-68	204
MTI1002_anvio_prot_seq_54	iSSON_1240.SSON_3773	64.8	159	56	0	1	159	1	159	1.78e-68	204
MTI1002_anvio_prot_seq_54	iSDY_1059.SDY_4064	64.8	159	56	0	1	159	1	159	5.09e-68	203
MTI1002_anvio_prot_seq_54	iYL1228.KPN_03974	61.4	158	61	0	1	158	1	158	1.60e-64	194
MTI1002_anvio_prot_seq_55	iJN1463.PP_0345	25.7	191	119	9	24	200	8	189	2.48e-05	43.9
MTI1002_anvio_prot_seq_58	iAF987.Gmet_3085	40.6	431	255	1	374	803	455	885	2.61e-102	336
MTI1002_anvio_prot_seq_58	iAF987.Gmet_0957	39.4	442	263	2	374	810	191	632	5.83e-100	323
MTI1002_anvio_prot_seq_58	iAF987.Gmet_0782	38.4	430	265	0	374	803	297	726	5.74e-96	315
MTI1002_anvio_prot_seq_58	iAF987.Gmet_2629	39.4	419	253	1	374	792	381	798	7.11e-93	309
MTI1002_anvio_prot_seq_59	STM_v1_0.STM3709	72.9	398	108	0	1	398	1	398	1.43e-210	583
MTI1002_anvio_prot_seq_59	iPC815.YPO0059	72.1	394	110	0	5	398	10	403	6.96e-210	582
MTI1002_anvio_prot_seq_59	iML1515.b3617	72.4	398	110	0	1	398	1	398	1.17e-209	581
MTI1002_anvio_prot_seq_59	iSF_1195.SF3657	72.4	398	110	0	1	398	1	398	1.17e-209	581
MTI1002_anvio_prot_seq_59	iSSON_1240.SSON_3787	72.4	398	110	0	1	398	1	398	3.34e-209	580
MTI1002_anvio_prot_seq_59	iSbBS512_1146.SbBS512_E4045	72.1	398	111	0	1	398	1	398	4.75e-209	579
MTI1002_anvio_prot_seq_59	iSDY_1059.SDY_4050	72.1	398	111	0	1	398	1	398	4.75e-209	579
MTI1002_anvio_prot_seq_59	iYL1228.KPN_03962	72.4	398	109	1	1	398	1	397	1.31e-208	578
MTI1002_anvio_prot_seq_60	STM_v1_0.STM3708	86.5	340	46	0	1	340	1	340	8.94e-227	619
MTI1002_anvio_prot_seq_60	iYL1228.KPN_03961	85.3	340	50	0	1	340	1	340	1.73e-224	613
MTI1002_anvio_prot_seq_60	iSbBS512_1146.SbBS512_E4044	85.6	340	49	0	1	340	1	340	2.01e-223	611
MTI1002_anvio_prot_seq_60	iSF_1195.SF3656	85.6	340	49	0	1	340	1	340	2.01e-223	611
MTI1002_anvio_prot_seq_60	iML1515.b3616	85.3	340	50	0	1	340	1	340	5.77e-223	610
MTI1002_anvio_prot_seq_60	iSSON_1240.SSON_3788	85.0	340	51	0	1	340	1	340	1.65e-222	608
MTI1002_anvio_prot_seq_60	iSDY_1059.SDY_4049	85.0	340	51	0	1	340	1	340	9.55e-222	607
MTI1002_anvio_prot_seq_60	iPC815.YPO0060	82.6	340	59	0	1	340	1	340	1.58e-220	603
MTI1002_anvio_prot_seq_61	iPC815.YPO0122	54.8	84	38	0	16	99	18	101	2.56e-28	98.6
MTI1002_anvio_prot_seq_61	STM_v1_0.STM3525	48.6	105	52	1	1	103	1	105	1.01e-27	97.1
MTI1002_anvio_prot_seq_61	iML1515.b3425	48.6	105	52	1	1	103	1	105	2.03e-27	96.3
MTI1002_anvio_prot_seq_61	iSbBS512_1146.SbBS512_E3807	48.6	105	52	1	1	103	1	105	2.03e-27	96.3
MTI1002_anvio_prot_seq_61	iSF_1195.SF3447	48.6	105	52	1	1	103	1	105	2.03e-27	96.3
MTI1002_anvio_prot_seq_61	iSSON_1240.SSON_3662	48.6	105	52	1	1	103	1	105	2.03e-27	96.3
MTI1002_anvio_prot_seq_61	iSDY_1059.SDY_3650	47.6	105	53	1	1	103	1	105	8.20e-27	94.7
MTI1002_anvio_prot_seq_61	iYL1228.KPN_03791	47.6	105	53	1	1	103	1	105	1.20e-26	94.4
MTI1002_anvio_prot_seq_61	iJN1463.PP_0398	55.4	83	37	0	21	103	23	105	1.23e-26	94.4
MTI1002_anvio_prot_seq_64	iJN1463.PP_5317	36.1	169	102	4	23	185	6	174	2.72e-22	89.0
MTI1002_anvio_prot_seq_64	STM_v1_0.STM4233	35.9	156	77	5	43	190	25	165	3.61e-21	85.5
MTI1002_anvio_prot_seq_64	iSSON_1240.SSON_4219	34.6	156	85	4	40	190	59	202	1.70e-19	82.0
MTI1002_anvio_prot_seq_64	iML1515.b4039	35.1	154	83	4	42	190	24	165	1.50e-19	81.3
MTI1002_anvio_prot_seq_64	iSbBS512_1146.SbBS512_E4558	35.1	154	83	4	42	190	24	165	1.50e-19	81.3
MTI1002_anvio_prot_seq_64	iSDY_1059.SDY_4535	35.1	154	83	4	42	190	61	202	3.33e-19	81.3
MTI1002_anvio_prot_seq_64	iSF_1195.SF4166	35.1	154	83	4	42	190	24	165	1.50e-19	81.3
MTI1002_anvio_prot_seq_65	STM_v1_0.STM4234	60.6	277	109	0	7	283	12	288	6.47e-109	317
MTI1002_anvio_prot_seq_65	iYL1228.KPN_04428	60.5	276	109	0	7	282	12	287	8.57e-109	316
MTI1002_anvio_prot_seq_65	iPC815.YPO0311	57.3	279	119	0	5	283	10	288	1.07e-104	306
MTI1002_anvio_prot_seq_65	iML1515.b4040	56.3	277	121	0	7	283	12	288	1.08e-97	288
MTI1002_anvio_prot_seq_65	iSbBS512_1146.SbBS512_E4557	56.3	277	121	0	7	283	12	288	1.08e-97	288
MTI1002_anvio_prot_seq_65	iSDY_1059.SDY_4534	56.3	277	121	0	7	283	12	288	1.08e-97	288
MTI1002_anvio_prot_seq_65	iSSON_1240.SSON_4220	56.3	277	121	0	7	283	12	288	1.08e-97	288
MTI1002_anvio_prot_seq_65	iSF_1195.SF4165	55.6	277	123	0	7	283	12	288	1.24e-96	285
MTI1002_anvio_prot_seq_68	iAF987.Gmet_0957	34.4	508	311	5	344	850	117	603	2.34e-84	282
MTI1002_anvio_prot_seq_68	iAF987.Gmet_0782	37.4	420	262	1	431	850	290	708	1.94e-78	269
MTI1002_anvio_prot_seq_68	iAF987.Gmet_3085	35.1	422	274	0	429	850	446	867	2.25e-76	266
MTI1002_anvio_prot_seq_68	iAF987.Gmet_0987	35.1	422	273	1	429	850	347	767	1.13e-73	257
MTI1002_anvio_prot_seq_72	iCN900.CD630_04490	35.5	454	290	3	1	452	1	453	4.13e-89	279
MTI1002_anvio_prot_seq_73	iYS854.USA300HOU_RS14180	48.1	495	252	3	23	513	6	499	4.20e-166	483
MTI1002_anvio_prot_seq_78	iLB1027_lipid.PHATRDRAFT_39710	33.6	107	62	4	26	125	72	176	9.48e-05	41.6
MTI1002_anvio_prot_seq_78	iML1515.b1430	27.8	126	82	4	5	125	11	132	2.30e-04	40.0
MTI1002_anvio_prot_seq_79	iSSON_1240.SSON_1122	30.4	690	430	13	42	697	56	729	3.19e-96	312
MTI1002_anvio_prot_seq_79	iSDY_1059.SDY_2048	30.2	689	433	12	42	697	56	729	6.23e-96	311
MTI1002_anvio_prot_seq_79	iML1515.b1102	30.3	690	431	13	42	697	56	729	1.22e-95	311
MTI1002_anvio_prot_seq_79	iSbBS512_1146.SbBS512_E2222	30.3	690	431	13	42	697	56	729	1.70e-95	310
MTI1002_anvio_prot_seq_79	STM_v1_0.STM1204	30.2	718	452	13	8	697	28	724	2.12e-95	310
MTI1002_anvio_prot_seq_81	iJN1463.PP_2437	58.5	405	162	3	1	405	6	404	4.10e-166	471
MTI1002_anvio_prot_seq_87	iML1515.b3990	57.2	369	151	3	9	376	10	372	4.49e-144	413
MTI1002_anvio_prot_seq_87	iSDY_1059.SDY_3737	56.9	369	152	3	9	376	10	372	2.57e-143	411
MTI1002_anvio_prot_seq_87	iSSON_1240.SSON_4162	56.6	369	153	3	9	376	10	372	1.04e-142	409
MTI1002_anvio_prot_seq_87	iYL1228.KPN_04371	58.0	357	143	2	15	370	16	366	5.96e-142	407
MTI1002_anvio_prot_seq_87	iPC815.YPO3743	57.2	367	150	2	5	370	7	367	1.16e-141	407
MTI1002_anvio_prot_seq_87	iSF_1195.SF4062	56.1	369	155	3	9	376	10	372	1.70e-141	406
MTI1002_anvio_prot_seq_87	STM_v1_0.STM4159	58.5	357	141	3	15	370	16	366	3.42e-141	405
MTI1002_anvio_prot_seq_88	iYL1228.KPN_04372	68.4	253	80	0	1	253	1	253	5.87e-111	319
MTI1002_anvio_prot_seq_88	iSDY_1059.SDY_3736	67.2	256	84	0	1	256	26	281	9.17e-109	315
MTI1002_anvio_prot_seq_88	iML1515.b3991	67.6	253	82	0	1	253	1	253	1.59e-108	313
MTI1002_anvio_prot_seq_88	iSbBS512_1146.SbBS512_E4481	67.6	253	82	0	1	253	1	253	1.59e-108	313
MTI1002_anvio_prot_seq_88	iSSON_1240.SSON_4163	67.6	253	82	0	1	253	26	278	3.72e-108	313
MTI1002_anvio_prot_seq_88	STM_v1_0.STM4160	67.6	253	82	0	1	253	1	253	3.20e-108	312
MTI1002_anvio_prot_seq_88	iSF_1195.SF4063	67.2	253	83	0	1	253	26	278	2.13e-107	311
MTI1002_anvio_prot_seq_88	iPC815.YPO3742	66.5	263	76	2	1	252	1	262	2.16e-107	311
MTI1002_anvio_prot_seq_89	STM_v1_0.STM4161	32.8	67	43	2	4	69	1	66	5.52e-06	39.3
MTI1002_anvio_prot_seq_89	iSDY_1059.SDY_3735	29.5	61	43	0	9	69	6	66	5.52e-06	39.3
MTI1002_anvio_prot_seq_89	iSSON_1240.SSON_4164	29.5	61	43	0	9	69	6	66	5.52e-06	39.3
MTI1002_anvio_prot_seq_89	iML1515.b4407	27.9	61	44	0	9	69	6	66	8.91e-05	36.2
MTI1002_anvio_prot_seq_90	iML1515.b0826	38.2	249	148	4	17	263	3	247	2.22e-46	155
MTI1002_anvio_prot_seq_90	iSbBS512_1146.SbBS512_E2522	38.2	249	148	4	17	263	3	247	2.22e-46	155
MTI1002_anvio_prot_seq_90	iSF_1195.SF0776	37.8	249	149	4	17	263	3	247	3.13e-46	154
MTI1002_anvio_prot_seq_90	iSSON_1240.SSON_0808	38.2	249	148	4	17	263	3	247	6.23e-46	154
MTI1002_anvio_prot_seq_90	iSDY_1059.SDY_0761	37.3	249	150	4	17	263	3	247	8.79e-46	153
MTI1002_anvio_prot_seq_90	iJN1463.PP_0735	37.2	247	152	3	18	263	2	246	1.14e-43	148
MTI1002_anvio_prot_seq_90	STM_v1_0.STM4162	39.6	245	139	6	22	263	5	243	1.42e-41	142
MTI1002_anvio_prot_seq_90	iPC815.YPO3741	36.9	260	149	5	16	263	5	261	2.00e-41	142
MTI1002_anvio_prot_seq_90	iSF_1195.SF4064	37.7	244	147	4	21	263	4	243	2.75e-41	142
MTI1002_anvio_prot_seq_90	iML1515.b3992	37.7	244	147	4	21	263	4	243	5.46e-41	141
MTI1002_anvio_prot_seq_90	iYL1228.KPN_04374	38.3	243	145	4	22	263	5	243	5.46e-41	141
MTI1002_anvio_prot_seq_90	iSSON_1240.SSON_4165	37.9	240	144	4	25	263	2	237	1.83e-40	139
MTI1002_anvio_prot_seq_91	iPC815.YPO3740	57.4	188	79	1	329	516	6	192	8.04e-64	207
MTI1002_anvio_prot_seq_91	iSbBS512_1146.SbBS512_E4484	56.9	195	84	0	337	531	13	207	2.76e-63	205
MTI1002_anvio_prot_seq_91	iSF_1195.SF4065	56.9	195	84	0	337	531	13	207	2.76e-63	205
MTI1002_anvio_prot_seq_91	iSSON_1240.SSON_4166	56.9	195	84	0	337	531	13	207	2.76e-63	205
MTI1002_anvio_prot_seq_91	iML1515.b3993	56.7	194	84	0	338	531	14	207	1.07e-62	204
MTI1002_anvio_prot_seq_91	STM_v1_0.STM4163	55.9	195	86	0	337	531	13	207	1.07e-62	204
MTI1002_anvio_prot_seq_91	iYL1228.KPN_04375	58.0	181	76	0	337	517	13	193	2.97e-62	202
MTI1002_anvio_prot_seq_91	iSDY_1059.SDY_3733	56.9	195	84	0	337	531	13	207	2.97e-62	202
MTI1002_anvio_prot_seq_91	iLB1027_lipid.PHATRDRAFT_47293	30.2	562	313	17	10	516	28	565	3.49e-56	197
MTI1002_anvio_prot_seq_92	iYL1228.KPN_04376	78.2	623	131	1	4	626	8	625	0.0	987
MTI1002_anvio_prot_seq_92	STM_v1_0.STM4164	77.7	623	134	2	4	626	8	625	0.0	983
MTI1002_anvio_prot_seq_92	iML1515.b3994	77.0	623	138	2	4	626	8	625	0.0	969
MTI1002_anvio_prot_seq_92	iPC815.YPO3739	74.1	645	146	1	4	627	23	667	0.0	969
MTI1002_anvio_prot_seq_92	iSF_1195.SF4066	76.7	623	140	2	4	626	8	625	0.0	967
MTI1002_anvio_prot_seq_92	iSbBS512_1146.SbBS512_E4485	76.7	623	140	2	4	626	8	625	0.0	966
MTI1002_anvio_prot_seq_92	iSSON_1240.SSON_4167	76.6	623	141	2	4	626	8	625	0.0	965
MTI1002_anvio_prot_seq_92	iSDY_1059.SDY_3732	76.6	623	141	2	4	626	8	625	0.0	961
MTI1002_anvio_prot_seq_92	iJN1463.PP_4922	71.9	616	163	3	15	627	16	624	0.0	898
MTI1002_anvio_prot_seq_94	iPC815.YPO3851	35.1	259	163	2	130	385	110	366	1.92e-45	160
MTI1002_anvio_prot_seq_94	iSDY_1059.SDY_3943	33.8	240	154	2	152	388	133	370	1.68e-39	144
MTI1002_anvio_prot_seq_95	iJN1463.PP_0187	28.1	249	161	7	2	238	6	248	2.38e-11	61.6
MTI1002_anvio_prot_seq_95	iPC815.YPO3850	31.3	147	82	6	106	239	107	247	3.66e-10	58.2
MTI1002_anvio_prot_seq_96	iML1515.b3805	68.0	303	97	0	10	312	6	308	3.74e-142	403
MTI1002_anvio_prot_seq_96	iSSON_1240.SSON_3977	68.0	303	97	0	10	312	13	315	4.77e-142	403
MTI1002_anvio_prot_seq_96	iSbBS512_1146.SbBS512_E4264	68.0	303	97	0	10	312	13	315	6.77e-142	402
MTI1002_anvio_prot_seq_96	iSF_1195.SF3877	68.0	303	97	0	10	312	6	308	5.30e-142	402
MTI1002_anvio_prot_seq_96	iSDY_1059.SDY_3941	68.0	303	97	0	10	312	13	315	9.61e-142	402
MTI1002_anvio_prot_seq_96	iYL1228.KPN_04304	66.6	305	102	0	8	312	4	308	8.25e-139	394
MTI1002_anvio_prot_seq_96	iJN1463.PP_0186	66.9	305	101	0	7	311	3	307	3.87e-137	390
MTI1002_anvio_prot_seq_96	STM_v1_0.STM3938	66.7	303	101	0	10	312	11	313	9.28e-137	389
MTI1002_anvio_prot_seq_96	iPC815.YPO3849	65.2	302	105	0	10	311	6	307	6.37e-136	387
MTI1002_anvio_prot_seq_96	iCN718.ABAYE_RS17455	62.5	304	114	0	8	311	2	305	2.70e-128	367
MTI1002_anvio_prot_seq_97	iAF987.Gmet_0069	42.8	159	87	3	196	351	144	301	3.27e-31	119
MTI1002_anvio_prot_seq_97	iPC815.YPO0425	43.7	158	82	3	197	351	223	376	1.68e-30	119
MTI1002_anvio_prot_seq_97	iJN1463.PP_0129	44.8	172	86	5	185	351	475	642	5.88e-29	117
MTI1002_anvio_prot_seq_97	iAF987.Gmet_2721	40.0	160	93	2	196	352	505	664	5.89e-27	111
MTI1002_anvio_prot_seq_97	iAF987.Gmet_1298	39.8	161	94	2	194	351	184	344	3.06e-27	109
MTI1002_anvio_prot_seq_97	iJN1463.PP_4405	35.0	177	109	2	177	353	162	332	7.97e-27	108
MTI1002_anvio_prot_seq_98	iCHOv1.100755288	40.4	208	117	4	19	222	22	226	7.02e-47	154
MTI1002_anvio_prot_seq_101	iYL1228.KPN_03996	64.2	173	62	0	13	185	34	206	2.40e-76	227
MTI1002_anvio_prot_seq_101	iML1515.b3648	63.6	173	63	0	13	185	34	206	9.74e-76	225
MTI1002_anvio_prot_seq_101	iSbBS512_1146.SbBS512_E4099	63.6	173	63	0	13	185	34	206	9.74e-76	225
MTI1002_anvio_prot_seq_101	iSF_1195.SF3688	63.6	173	63	0	13	185	34	206	9.74e-76	225
MTI1002_anvio_prot_seq_101	iSSON_1240.SSON_3757	63.6	173	63	0	13	185	34	206	9.74e-76	225
MTI1002_anvio_prot_seq_101	STM_v1_0.STM3740	63.6	173	63	0	13	185	34	206	1.38e-75	225
MTI1002_anvio_prot_seq_101	iSDY_1059.SDY_4080	63.0	173	64	0	13	185	34	206	1.13e-74	223
MTI1002_anvio_prot_seq_101	iJN1463.PP_5296	61.5	174	67	0	12	185	33	206	6.27e-74	221
MTI1002_anvio_prot_seq_101	iPC815.YPO0040	59.0	173	71	0	13	185	34	206	1.34e-68	207
MTI1002_anvio_prot_seq_103	iPC815.YPO0038	61.6	700	265	3	1	697	1	699	9.14e-311	862
MTI1002_anvio_prot_seq_103	STM_v1_0.STM3742	61.6	701	264	4	1	697	1	700	2.20e-309	858
MTI1002_anvio_prot_seq_103	iML1515.b3650	61.4	700	266	3	1	697	1	699	6.07e-309	857
MTI1002_anvio_prot_seq_103	iSbBS512_1146.SbBS512_E4101	61.4	700	266	3	1	697	1	699	6.07e-309	857
MTI1002_anvio_prot_seq_103	iSF_1195.SF3690	61.4	700	266	3	1	697	1	699	6.07e-309	857
MTI1002_anvio_prot_seq_103	iSSON_1240.SSON_3755	61.4	700	266	3	1	697	1	699	6.07e-309	857
MTI1002_anvio_prot_seq_103	iSDY_1059.SDY_4082	61.6	700	265	4	1	697	1	699	8.61e-309	857
MTI1002_anvio_prot_seq_103	iYL1228.KPN_03998	61.2	704	265	5	1	697	1	703	6.60e-307	852
MTI1002_anvio_prot_seq_104	iML1515.b1010	31.7	120	82	0	1	120	1	120	1.44e-13	62.4
MTI1002_anvio_prot_seq_104	iSDY_1059.SDY_0985	31.7	120	82	0	1	120	1	120	1.44e-13	62.4
MTI1002_anvio_prot_seq_104	iSF_1195.SF1013	31.7	120	82	0	1	120	1	120	2.86e-13	61.6
MTI1002_anvio_prot_seq_108	iAM_Pf480.PF3D7_0729200	37.5	120	73	2	20	137	89	208	2.20e-22	89.0
MTI1002_anvio_prot_seq_108	iAM_Pv461.PVX_081760	37.7	114	69	2	26	137	92	205	4.57e-20	82.8
MTI1002_anvio_prot_seq_108	iAM_Pc455.PCYB_022410	36.8	114	70	2	26	137	92	205	1.25e-19	81.6
MTI1002_anvio_prot_seq_108	iAM_Pb448.PBANKA_021330	36.8	114	70	2	26	137	100	213	5.44e-19	80.1
MTI1002_anvio_prot_seq_110	iJN1463.PP_4881	26.6	308	214	7	45	344	34	337	1.09e-28	113
MTI1002_anvio_prot_seq_110	iPC815.YPO2958	27.6	286	192	8	71	344	57	339	7.88e-28	110
MTI1002_anvio_prot_seq_111	iJN1463.PP_4882	34.3	502	293	12	9	489	27	512	4.40e-59	203
MTI1002_anvio_prot_seq_111	iJN1463.PP_5195	32.6	524	307	12	13	496	15	532	9.00e-59	202
MTI1002_anvio_prot_seq_112	iJN1463.PP_1078	42.2	348	187	6	1	341	6	346	1.21e-77	242
MTI1002_anvio_prot_seq_112	iSynCJ816.SGL_RS10355	41.8	337	175	7	13	336	32	360	4.11e-72	228
MTI1002_anvio_prot_seq_121	iYL1228.KPN_02455	28.4	243	165	4	142	378	352	591	5.00e-25	106
MTI1002_anvio_prot_seq_121	iAF987.Gmet_0700	27.6	261	166	5	135	380	557	809	5.58e-23	100
MTI1002_anvio_prot_seq_121	iAF987.Gmet_2629	31.0	232	148	5	158	380	571	799	3.25e-22	98.6
MTI1002_anvio_prot_seq_122	iJN1463.PP_4670	36.1	169	105	3	346	512	237	404	2.80e-21	95.9
MTI1002_anvio_prot_seq_122	iJN1463.PP_0129	33.3	159	97	3	355	509	483	636	2.25e-20	94.4
